Species_1,Species_2,Distance,Dist *100
514054798,422933778,0.768953,76.8953
514252782,422933778,0.875451,87.5451
482679745,422933778,0.877256,87.7256
416948801,422933778,0.870036,87.0036
402914238,422933778,0.879061,87.9061
322688187,422933778,0.889892,88.9892
294441962,422933778,0.875451,87.5451
41057570,422933778,0.066055,6.6055
400354852,422933778,0.810469,81.0469
359427494,422933778,0.877256,87.7256
353078721,422933778,0.902527,90.2527
38260414,422933778,0.875451,87.5451
38260410,422933778,0.877256,87.7256
38112399,422933778,0.879061,87.9061
38112395,422933778,0.873646,87.3646
156766565,422933778,0.891697,89.1697
156766545,422933778,0.891697,89.1697
156766537,422933778,0.891697,89.1697
156766533,422933778,0.891697,89.1697
156766529,422933778,0.891697,89.1697
156766505,422933778,0.891697,89.1697
149287217,422933778,0.879061,87.9061
21063917,422933778,0.880866,88.0866
21038821,422933778,0.879061,87.9061
241897474,422933778,0.891697,89.1697
32265024,422933778,0.884477,88.4477
18025358,422933778,0.801444,80.1444
47531122,422933778,0.884477,88.4477
204324151,422933778,0.759928,75.9928
195764992,422933778,0.756318,75.6318
KM052275,422933778,0.732852,73.2852
AY148187,422933778,0.761733,76.1733
M37899,422933778,0.880866,88.0866
KF214742,422933778,0.884477,88.4477
GQ411199,422933778,0.884477,88.4477
62857328,56698740,0.84375,84.375
9633607,56698740,0.782528,78.2528
6136264,56698740,0.882581,88.2581
138873,56698740,0.890323,89.0323
237642071,56698740,0.790146,79.0146
71658847,56698740,0.894646,89.4646
18999349,56698740,0.878906,87.8906
338826805,56698740,0.704036,70.4036
550455635,56698740,0.832323,83.2323
422933778,56698740,0.788809,78.8809
56698740,56698740,0,0
33235706,56698740,0.80566,80.566
23334622,56698740,0.642762,64.2762
23334619,56698740,0.829225,82.9225
401715658,56698740,0.660526,66.0526
389617268,56698740,0.788991,78.8991
378941792,56698740,0.765478,76.5478
817524604,56698740,0.773748,77.3748
6136266,56698740,0.788991,78.8991
6136265,56698740,0.79633,79.633
726965494,56698740,0.875375,87.5375
726965490,56698740,0.873874,87.3874
726965486,56698740,0.875375,87.5375
726965482,56698740,0.873874,87.3874
726965478,56698740,0.873874,87.3874
753220758,56698740,0.896774,89.6774
208429852,56698740,0.900645,90.0645
34447098,56698740,0.803309,80.3309
23334612,56698740,0.644562,64.4562
698029512,56698740,0.644,64.4
672432742,56698740,0.873874,87.3874
672351302,56698740,0.872372,87.2372
302317864,56698740,0.889273,88.9273
283139266,56698740,0.875375,87.5375
229342012,56698740,0.889032,88.9032
212671461,56698740,0.890815,89.0815
182636909,56698740,0.892734,89.2734
166064279,56698740,0.891003,89.1003
164520995,56698740,0.892734,89.2734
92090662,56698740,0.894464,89.4464
22252953,56698740,0.870871,87.0871
601447521,56698740,0.647606,64.7606
557307522,56698740,0.842391,84.2391
544446249,56698740,0.872372,87.2372
514054828,56698740,0.84375,84.375
514054822,56698740,0.84375,84.375
514054816,56698740,0.84375,84.375
514054798,56698740,0.852431,85.2431
514252782,56698740,0.880208,88.0208
482679745,56698740,0.87988,87.988
416948801,56698740,0.870871,87.0871
402914238,56698740,0.875375,87.5375
322688187,56698740,0.889032,88.9032
294441962,56698740,0.873874,87.3874
41057570,56698740,0.788991,78.8991
400354852,56698740,0.649402,64.9402
359427494,56698740,0.876877,87.6877
353078721,56698740,0.894464,89.4464
38260414,56698740,0.869369,86.9369
38260410,56698740,0.873874,87.3874
38112399,56698740,0.873874,87.3874
38112395,56698740,0.87988,87.988
156766565,56698740,0.896774,89.6774
156766545,56698740,0.901935,90.1935
156766537,56698740,0.898065,89.8065
156766533,56698740,0.901935,90.1935
156766529,56698740,0.896774,89.6774
156766505,56698740,0.900645,90.0645
149287217,56698740,0.869369,86.9369
21063917,56698740,0.905806,90.5806
21038821,56698740,0.87988,87.988
241897474,56698740,0.896774,89.6774
32265024,56698740,0.904516,90.4516
18025358,56698740,0.643236,64.3236
47531122,56698740,0.903226,90.3226
204324151,56698740,0.819718,81.9718
195764992,56698740,0.830986,83.0986
KM052275,56698740,0.780531,78.0531
AY148187,56698740,0.848138,84.8138
M37899,56698740,0.900645,90.0645
KF214742,56698740,0.872372,87.2372
GQ411199,56698740,0.87988,87.988
62857328,33235706,0.811321,81.1321
9633607,33235706,0.703774,70.3774
6136264,33235706,0.883019,88.3019
138873,33235706,0.875472,87.5472
237642071,33235706,0.745283,74.5283
71658847,33235706,0.879245,87.9245
18999349,33235706,0.869811,86.9811
338826805,33235706,0.766038,76.6038
550455635,33235706,0.826263,82.6263
422933778,33235706,0.741509,74.1509
56698740,33235706,0.80566,80.566
33235706,33235706,0,0
23334622,33235706,0.803774,80.3774
23334619,33235706,0.798113,79.8113
401715658,33235706,0.784906,78.4906
389617268,33235706,0.739623,73.9623
378941792,33235706,0.428302,42.8302
817524604,33235706,0.718868,71.8868
6136266,33235706,0.739623,73.9623
6136265,33235706,0.739623,73.9623
726965494,33235706,0.869811,86.9811
726965490,33235706,0.869811,86.9811
726965486,33235706,0.869811,86.9811
726965482,33235706,0.867925,86.7925
726965478,33235706,0.867925,86.7925
753220758,33235706,0.873585,87.3585
208429852,33235706,0.873585,87.3585
34447098,33235706,0.739623,73.9623
23334612,33235706,0.784906,78.4906
698029512,33235706,0.786792,78.6792
672432742,33235706,0.869811,86.9811
672351302,33235706,0.871698,87.1698
302317864,33235706,0.877358,87.7358
283139266,33235706,0.869811,86.9811
229342012,33235706,0.873585,87.3585
212671461,33235706,0.892453,89.2453
182636909,33235706,0.883019,88.3019
166064279,33235706,0.883019,88.3019
164520995,33235706,0.883019,88.3019
92090662,33235706,0.877358,87.7358
22252953,33235706,0.867925,86.7925
601447521,33235706,0.788679,78.8679
557307522,33235706,0.809434,80.9434
544446249,33235706,0.871698,87.1698
514054828,33235706,0.809434,80.9434
514054822,33235706,0.809434,80.9434
514054816,33235706,0.809434,80.9434
514054798,33235706,0.809434,80.9434
514252782,33235706,0.871698,87.1698
482679745,33235706,0.869811,86.9811
416948801,33235706,0.871698,87.1698
402914238,33235706,0.871698,87.1698
322688187,33235706,0.873585,87.3585
294441962,33235706,0.869811,86.9811
41057570,33235706,0.739623,73.9623
400354852,33235706,0.784906,78.4906
359427494,33235706,0.871698,87.1698
353078721,33235706,0.883019,88.3019
38260414,33235706,0.867925,86.7925
38260410,33235706,0.866038,86.6038
38112399,33235706,0.869811,86.9811
38112395,33235706,0.871698,87.1698
156766565,33235706,0.877358,87.7358
156766545,33235706,0.877358,87.7358
156766537,33235706,0.877358,87.7358
156766533,33235706,0.877358,87.7358
156766529,33235706,0.877358,87.7358
156766505,33235706,0.877358,87.7358
149287217,33235706,0.871698,87.1698
21063917,33235706,0.873585,87.3585
21038821,33235706,0.871698,87.1698
241897474,33235706,0.877358,87.7358
32265024,33235706,0.877358,87.7358
18025358,33235706,0.784906,78.4906
47531122,33235706,0.877358,87.7358
204324151,33235706,0.764151,76.4151
195764992,33235706,0.762264,76.2264
KM052275,33235706,0.726415,72.6415
AY148187,33235706,0.798113,79.8113
M37899,33235706,0.875472,87.5472
KF214742,33235706,0.871698,87.1698
GQ411199,33235706,0.867925,86.7925
62857328,23334622,0.850694,85.0694
9633607,23334622,0.810409,81.0409
6136264,23334622,0.89243,89.243
138873,23334622,0.884462,88.4462
237642071,23334622,0.817518,81.7518
71658847,23334622,0.899827,89.9827
18999349,23334622,0.89907,89.907
338826805,23334622,0.718984,71.8984
550455635,23334622,0.840404,84.0404
422933778,23334622,0.808664,80.8664
56698740,23334622,0.642762,64.2762
33235706,23334622,0.803774,80.3774
23334622,23334622,0,0
23334619,23334622,0.839789,83.9789
401715658,23334622,0.231076,23.1076
389617268,23334622,0.807339,80.7339
378941792,23334622,0.771107,77.1107
817524604,23334622,0.797927,79.7927
6136266,23334622,0.805505,80.5505
6136265,23334622,0.801835,80.1835
726965494,23334622,0.896396,89.6396
726965490,23334622,0.893393,89.3393
726965486,23334622,0.896396,89.6396
726965482,23334622,0.896396,89.6396
726965478,23334622,0.896396,89.6396
753220758,23334622,0.893758,89.3758
208429852,23334622,0.893758,89.3758
34447098,23334622,0.795956,79.5956
23334612,23334622,0.196547,19.6547
698029512,23334622,0.158667,15.8667
672432742,23334622,0.896396,89.6396
672351302,23334622,0.896396,89.6396
302317864,23334622,0.897924,89.7924
283139266,23334622,0.894895,89.4895
229342012,23334622,0.887118,88.7118
212671461,23334622,0.897747,89.7747
182636909,23334622,0.899654,89.9654
166064279,23334622,0.899654,89.9654
164520995,23334622,0.896194,89.6194
92090662,23334622,0.906574,90.6574
22252953,23334622,0.893393,89.3393
601447521,23334622,0.074468,7.4468
557307522,23334622,0.842391,84.2391
544446249,23334622,0.893393,89.3393
514054828,23334622,0.852431,85.2431
514054822,23334622,0.852431,85.2431
514054816,23334622,0.852431,85.2431
514054798,23334622,0.852431,85.2431
514252782,23334622,0.897742,89.7742
482679745,23334622,0.884384,88.4384
416948801,23334622,0.897898,89.7898
402914238,23334622,0.896396,89.6396
322688187,23334622,0.888446,88.8446
294441962,23334622,0.896396,89.6396
41057570,23334622,0.8,80
400354852,23334622,0.082337,8.2337
359427494,23334622,0.896396,89.6396
353078721,23334622,0.899654,89.9654
38260414,23334622,0.894895,89.4895
38260410,23334622,0.893393,89.3393
38112399,23334622,0.896396,89.6396
38112395,23334622,0.885886,88.5886
156766565,23334622,0.895086,89.5086
156766545,23334622,0.895086,89.5086
156766537,23334622,0.895086,89.5086
156766533,23334622,0.895086,89.5086
156766529,23334622,0.911023,91.1023
156766505,23334622,0.893758,89.3758
149287217,23334622,0.897898,89.7898
21063917,23334622,0.907039,90.7039
21038821,23334622,0.884384,88.4384
241897474,23334622,0.893758,89.3758
32265024,23334622,0.89243,89.243
18025358,23334622,0.196547,19.6547
47531122,23334622,0.89243,89.243
204324151,23334622,0.843662,84.3662
195764992,23334622,0.839437,83.9437
KM052275,23334622,0.80885,80.885
AY148187,23334622,0.852436,85.2436
M37899,23334622,0.893758,89.3758
KF214742,23334622,0.893393,89.3393
GQ411199,23334622,0.899399,89.9399
62857328,23334619,0.646127,64.6127
9633607,23334619,0.773234,77.3234
6136264,23334619,0.897887,89.7887
138873,23334619,0.885563,88.5563
237642071,23334619,0.770073,77.0073
71658847,23334619,0.890845,89.0845
18999349,23334619,0.894366,89.4366
338826805,23334619,0.834507,83.4507
550455635,23334619,0.820202,82.0202
422933778,23334619,0.783394,78.3394
56698740,23334619,0.829225,82.9225
33235706,23334619,0.798113,79.8113
23334622,23334619,0.839789,83.9789
23334619,23334619,0,0
401715658,23334619,0.839789,83.9789
389617268,23334619,0.785321,78.5321
378941792,23334619,0.80863,80.863
817524604,23334619,0.78169,78.169
6136266,23334619,0.777982,77.7982
6136265,23334619,0.785321,78.5321
726965494,23334619,0.894366,89.4366
726965490,23334619,0.897887,89.7887
726965486,23334619,0.894366,89.4366
726965482,23334619,0.892606,89.2606
726965478,23334619,0.892606,89.2606
753220758,23334619,0.885563,88.5563
208429852,23334619,0.882042,88.2042
34447098,23334619,0.777574,77.7574
23334612,23334619,0.84331,84.331
698029512,23334619,0.832746,83.2746
672432742,23334619,0.894366,89.4366
672351302,23334619,0.897887,89.7887
302317864,23334619,0.876761,87.6761
283139266,23334619,0.892606,89.2606
229342012,23334619,0.889085,88.9085
212671461,23334619,0.885563,88.5563
182636909,23334619,0.882042,88.2042
166064279,23334619,0.883803,88.3803
164520995,23334619,0.876761,87.6761
92090662,23334619,0.882042,88.2042
22252953,23334619,0.889085,88.9085
601447521,23334619,0.84331,84.331
557307522,23334619,0.603261,60.3261
544446249,23334619,0.899648,89.9648
514054828,23334619,0.647887,64.7887
514054822,23334619,0.647887,64.7887
514054816,23334619,0.647887,64.7887
514054798,23334619,0.647887,64.7887
514252782,23334619,0.894366,89.4366
482679745,23334619,0.894366,89.4366
416948801,23334619,0.890845,89.0845
402914238,23334619,0.896127,89.6127
322688187,23334619,0.883803,88.3803
294441962,23334619,0.896127,89.6127
41057570,23334619,0.776147,77.6147
400354852,23334619,0.832746,83.2746
359427494,23334619,0.890845,89.0845
353078721,23334619,0.876761,87.6761
38260414,23334619,0.894366,89.4366
38260410,23334619,0.896127,89.6127
38112399,23334619,0.897887,89.7887
38112395,23334619,0.892606,89.2606
156766565,23334619,0.883803,88.3803
156766545,23334619,0.883803,88.3803
156766537,23334619,0.883803,88.3803
156766533,23334619,0.882042,88.2042
156766529,23334619,0.883803,88.3803
156766505,23334619,0.883803,88.3803
149287217,23334619,0.896127,89.6127
21063917,23334619,0.890845,89.0845
21038821,23334619,0.892606,89.2606
241897474,23334619,0.882042,88.2042
32265024,23334619,0.903169,90.3169
18025358,23334619,0.846831,84.6831
47531122,23334619,0.899648,89.9648
204324151,23334619,0.786972,78.6972
195764992,23334619,0.785211,78.5211
KM052275,23334619,0.80177,80.177
AY148187,23334619,0.822183,82.2183
M37899,23334619,0.882042,88.2042
KF214742,23334619,0.899648,89.9648
GQ411199,23334619,0.892606,89.2606
62857328,401715658,0.845486,84.5486
9633607,401715658,0.789963,78.9963
6136264,401715658,0.890789,89.0789
138873,401715658,0.893421,89.3421
237642071,401715658,0.821168,82.1168
71658847,401715658,0.906736,90.6736
18999349,401715658,0.890789,89.0789
338826805,401715658,0.724963,72.4963
550455635,401715658,0.820202,82.0202
422933778,401715658,0.808664,80.8664
56698740,401715658,0.660526,66.0526
33235706,401715658,0.784906,78.4906
23334622,401715658,0.231076,23.1076
23334619,401715658,0.839789,83.9789
401715658,401715658,0,0
389617268,401715658,0.823853,82.3853
378941792,401715658,0.778612,77.8612
817524604,401715658,0.803109,80.3109
6136266,401715658,0.807339,80.7339
6136265,401715658,0.809174,80.9174
726965494,401715658,0.872372,87.2372
726965490,401715658,0.872372,87.2372
726965486,401715658,0.884384,88.4384
726965482,401715658,0.884384,88.4384
726965478,401715658,0.882883,88.2883
753220758,401715658,0.896053,89.6053
208429852,401715658,0.896053,89.6053
34447098,401715658,0.806985,80.6985
23334612,401715658,0.287798,28.7798
698029512,401715658,0.258667,25.8667
672432742,401715658,0.885886,88.5886
672351302,401715658,0.884384,88.4384
302317864,401715658,0.897924,89.7924
283139266,401715658,0.870871,87.0871
229342012,401715658,0.890789,89.0789
212671461,401715658,0.897747,89.7747
182636909,401715658,0.899654,89.9654
166064279,401715658,0.897924,89.7924
164520995,401715658,0.897924,89.7924
92090662,401715658,0.904844,90.4844
22252953,401715658,0.884384,88.4384
601447521,401715658,0.228723,22.8723
557307522,401715658,0.851449,85.1449
544446249,401715658,0.884384,88.4384
514054828,401715658,0.845486,84.5486
514054822,401715658,0.848958,84.8958
514054816,401715658,0.848958,84.8958
514054798,401715658,0.845486,84.5486
514252782,401715658,0.890789,89.0789
482679745,401715658,0.872372,87.2372
416948801,401715658,0.87988,87.988
402914238,401715658,0.887387,88.7387
322688187,401715658,0.892105,89.2105
294441962,401715658,0.885886,88.5886
41057570,401715658,0.811009,81.1009
400354852,401715658,0.229748,22.9748
359427494,401715658,0.885886,88.5886
353078721,401715658,0.896194,89.6194
38260414,401715658,0.884384,88.4384
38260410,401715658,0.887387,88.7387
38112399,401715658,0.884384,88.4384
38112395,401715658,0.873874,87.3874
156766565,401715658,0.898684,89.8684
156766545,401715658,0.897368,89.7368
156766537,401715658,0.897368,89.7368
156766533,401715658,0.897368,89.7368
156766529,401715658,0.898684,89.8684
156766505,401715658,0.897368,89.7368
149287217,401715658,0.885886,88.5886
21063917,401715658,0.896053,89.6053
21038821,401715658,0.882883,88.2883
241897474,401715658,0.898684,89.8684
32265024,401715658,0.897368,89.7368
18025358,401715658,0.287798,28.7798
47531122,401715658,0.897368,89.7368
204324151,401715658,0.835211,83.5211
195764992,401715658,0.846479,84.6479
KM052275,401715658,0.824779,82.4779
AY148187,401715658,0.835244,83.5244
M37899,401715658,0.894737,89.4737
KF214742,401715658,0.884384,88.4384
GQ411199,401715658,0.876877,87.6877
62857328,389617268,0.757798,75.7798
9633607,389617268,0.724907,72.4907
6136264,389617268,0.888073,88.8073
138873,389617268,0.889908,88.9908
237642071,389617268,0.530275,53.0275
71658847,389617268,0.893578,89.3578
18999349,389617268,0.873394,87.3394
338826805,389617268,0.787156,78.7156
550455635,389617268,0.836364,83.6364
422933778,389617268,0.122936,12.2936
56698740,389617268,0.788991,78.8991
33235706,389617268,0.739623,73.9623
